FIPS,Admin2,Province_State,Population,Cumulative deaths by /30/20,cumulative_deaths_by_100k_pop,FIPS,Admin2,Cumulative confirmed cases by 03/09/2023,cumulative_confirmed_cases_by_100k_pop
30085,Roosevelt,Montana,11004,5,45.43802254,30085,Roosevelt,4013,36468.55689
30087,Rosebud,Montana,8937,19,212.5993063,30087,Rosebud,3112,34821.52848
30089,Sanders,Montana,12113,1,8.255593164,30089,Sanders,2435,20102.36936
30091,Sheridan,Montana,3309,0,0,30091,Sheridan,917,27712.29979
30093,Silver Bow,Montana,34915,0,0,30093,Silver Bow,9930,28440.49835
30095,Stillwater,Montana,9642,2,20.74258453,30095,Stillwater,1731,17952.70691
30097,Sweet Grass,Montana,3737,1,26.7594327,30097,Sweet Grass,911,24377.84319
30099,Teton,Montana,6147,0,0,30099,Teton,1539,25036.60322
30101,Toole,Montana,4736,6,126.6891892,30101,Toole,1411,29793.07432
30103,Treasure,Montana,696,0,0,30103,Treasure,148,21264.36782
30105,Valley,Montana,7396,0,0,30105,Valley,2164,29259.05895
30107,Wheatland,Montana,2126,1,47.03668862,30107,Wheatland,459,21589.84008
30109,Wibaux,Montana,969,0,0,30109,Wibaux,246,25386.9969
30111,Yellowstone,Montana,161300,68,42.15747055,30111,Yellowstone,51325,31819.59082
31001,Adams,Nebraska,31363,12,38.26164589,31001,Adams,7830,24965.72394
31003,Antelope,Nebraska,6298,1,15.87805653,31003,Antelope,1295,20562.0832
31005,Arthur,Nebraska,463,0,0,31005,Arthur,34,7343.412527
31007,Banner,Nebraska,745,0,0,31007,Banner,104,13959.73154
31009,Blaine,Nebraska,465,0,0,31009,Blaine,76,16344.08602
31011,Boone,Nebraska,5192,0,0,31011,Boone,1285,24749.61479
31013,Box Butte,Nebraska,10783,1,9.273856997,31013,Box Butte,2524,23407.21506
31015,Boyd,Nebraska,1919,0,0,31015,Boyd,485,25273.57999
31017,Brown,Nebraska,2955,0,0,31017,Brown,655,22165.82064
31019,Buffalo,Nebraska,49659,6,12.08240198,31019,Buffalo,14323,28842.70726
31021,Burt,Nebraska,6459,0,0,31021,Burt,1546,23935.59375
31023,Butler,Nebraska,8016,1,12.4750499,31023,Butler,2320,28942.11577
31025,Cass,Nebraska,26248,2,7.619628162,31025,Cass,7291,27777.35447
31027,Cedar,Nebraska,8402,0,0,31027,Cedar,1759,20935.49155
31029,Chase,Nebraska,3924,0,0,31029,Chase,891,22706.42202
31031,Cherry,Nebraska,5689,4,70.31112674,31031,Cherry,637,11197.04693
31033,Cheyenne,Nebraska,8910,0,0,31033,Cheyenne,2403,26969.69697
31035,Clay,Nebraska,6203,0,0,31035,Clay,1740,28050.94309
31037,Colfax,Nebraska,10709,5,46.68970025,31037,Colfax,2972,27752.35783
31039,Cuming,Nebraska,8846,0,0,31039,Cuming,2046,23129.0979
31041,Custer,Nebraska,10777,4,37.11608054,31041,Custer,2397,22241.81126
31043,Dakota,Nebraska,20026,43,214.7208629,31043,Dakota,7991,39903.12594
31045,Dawes,Nebraska,8589,0,0,31045,Dawes,1512,17603.91198
31047,Dawson,Nebraska,23595,13,55.09641873,31047,Dawson,5975,25323.16169
31049,Deuel,Nebraska,1794,0,0,31049,Deuel,360,20066.88963
31051,Dixon,Nebraska,5636,2,35.4861604,31051,Dixon,1405,24929.02768
31053,Dodge,Nebraska,36565,12,32.81826884,31053,Dodge,12048,32949.54191
31055,Douglas,Nebraska,571327,193,33.78100457,31055,Douglas,179702,31453.44085
31057,Dundy,Nebraska,1693,1,59.06674542,31057,Dundy,410,24217.36562
31059,Fillmore,Nebraska,5462,1,18.30831197,31059,Fillmore,1319,24148.66349
31061,Franklin,Nebraska,2979,0,0,31061,Franklin,509,17086.27056
31063,Frontier,Nebraska,2627,0,0,31063,Frontier,621,23639.13209
31065,Furnas,Nebraska,4676,2,42.77159966,31065,Furnas,1327,28378.95637
31067,Gage,Nebraska,21513,5,23.2417608,31067,Gage,4614,21447.49686
31069,Garden,Nebraska,1837,0,0,31069,Garden,486,26456.17855
31071,Garfield,Nebraska,1969,0,0,31071,Garfield,469,23819.19756
31073,Gosper,Nebraska,1990,0,0,31073,Gosper,452,22713.56784
31075,Grant,Nebraska,623,0,0,31075,Grant,114,18298.55538
31077,Greeley,Nebraska,2356,0,0,31077,Greeley,470,19949.06621
31079,Hall,Nebraska,61353,47,76.60587094,31079,Hall,19550,31864.78249
31081,Hamilton,Nebraska,9324,12,128.7001287,31081,Hamilton,2851,30577.00558
31083,Harlan,Nebraska,3380,0,0,31083,Harlan,395,11686.39053
31085,Hayes,Nebraska,922,0,0,31085,Hayes,109,11822.12581
31087,Hitchcock,Nebraska,2762,0,0,31087,Hitchcock,636,23026.79218
31089,Holt,Nebraska,10067,1,9.933445912,31089,Holt,2615,25975.96106
31091,Hooker,Nebraska,682,1,146.627566,31091,Hooker,129,18914.95601
31093,Howard,Nebraska,6445,5,77.57951901,31093,Howard,1341,20806.827
31095,Jefferson,Nebraska,7046,0,0,31095,Jefferson,1434,20351.97275
31097,Johnson,Nebraska,5071,0,0,31097,Johnson,945,18635.37764
31099,Kearney,Nebraska,6495,0,0,31099,Kearney,1422,21893.76443
31101,Keith,Nebraska,8034,0,0,31101,Keith,1796,22354.99129
31103,Keya Paha,Nebraska,806,0,0,31103,Keya Paha,136,16873.44913
31105,Kimball,Nebraska,3632,0,0,31105,Kimball,832,22907.48899
31107,Knox,Nebraska,8332,0,0,31107,Knox,1969,23631.78108
31109,Lancaster,Nebraska,319090,24,7.52138895,31109,Lancaster,94771,29700.39801
31111,Lincoln,Nebraska,34914,4,11.45672223,31111,Lincoln,10809,30958.92765
31113,Logan,Nebraska,748,0,0,31113,Logan,164,21925.13369
31115,Loup,Nebraska,664,0,0,31115,Loup,92,13855.42169
31117,McPherson,Nebraska,494,0,0,31117,McPherson,77,15587.04453
31119,Madison,Nebraska,35099,5,14.2454201,31119,Madison,11571,32966.75119
31121,Merrick,Nebraska,7755,1,12.89490651,31121,Merrick,2076,26769.82592
31123,Morrill,Nebraska,4642,0,0,31123,Morrill,1351,29103.83455
31125,Nance,Nebraska,3519,0,0,31125,Nance,898,25518.61324
31127,Nemaha,Nebraska,6972,0,0,31127,Nemaha,1597,22905.90935
31129,Nuckolls,Nebraska,4148,0,0,31129,Nuckolls,1104,26615.23626
31131,Otoe,Nebraska,16012,1,6.245316013,31131,Otoe,3903,24375.4684
31133,Pawnee,Nebraska,2613,0,0,31133,Pawnee,520,19900.49751
31135,Perkins,Nebraska,2891,10,345.9010723,31135,Perkins,579,20027.67209
31137,Phelps,Nebraska,9034,0,0,31137,Phelps,2783,30805.84459
31139,Pierce,Nebraska,7148,8,111.919418,31139,Pierce,1541,21558.4779
31141,Platte,Nebraska,33470,4,11.9510009,31141,Platte,10382,31018.82283
31143,Polk,Nebraska,5213,1,19.1828122,31143,Polk,1382,26510.64646
31145,Red Willow,Nebraska,10724,0,0,31145,Red Willow,2707,25242.44685
31147,Richardson,Nebraska,7865,1,12.71455817,31147,Richardson,2285,29052.76542
31149,Rock,Nebraska,1357,1,73.69196758,31149,Rock,194,14296.24171
31151,Saline,Nebraska,14224,2,14.06074241,31151,Saline,4452,31299.2126
31153,Sarpy,Nebraska,187196,16,8.547191179,31153,Sarpy,58879,31453.12934
31155,Saunders,Nebraska,21578,3,13.9030494,31155,Saunders,5594,25924.55279
31157,Scotts Bluff,Nebraska,35618,8,22.46055365,31157,Scotts Bluff,11443,32127.01443
31159,Seward,Nebraska,17284,3,17.35709327,31159,Seward,3759,21748.43786
31161,Sheridan,Nebraska,5246,0,0,31161,Sheridan,1145,21826.15326
31163,Sherman,Nebraska,3001,2,66.64445185,31163,Sherman,688,22925.69144
31165,Sioux,Nebraska,1166,0,0,31165,Sioux,82,7032.590051
31167,Stanton,Nebraska,5920,0,0,31167,Stanton,757,12787.16216
31169,Thayer,Nebraska,5003,0,0,31169,Thayer,1298,25944.43334
31171,Thomas,Nebraska,722,0,0,31171,Thomas,113,15650.96953
31173,Thurston,Nebraska,7224,4,55.3709856,31173,Thurston,2146,29706.53378
31175,Valley,Nebraska,4158,0,0,31175,Valley,875,21043.77104
31177,Washington,Nebraska,20729,4,19.29663756,31177,Washington,5492,26494.28337
31179,Wayne,Nebraska,9385,0,0,31179,Wayne,2142,22823.65477
31181,Webster,Nebraska,3487,0,0,31181,Webster,851,24404.93261
31183,Wheeler,Nebraska,783,0,0,31183,Wheeler,139,17752.23499
31185,York,Nebraska,13679,2,14.62095182,31185,York,4726,34549.30916
32001,Churchill,Nevada,24909,3,12.04383958,32001,Churchill,7624,30607.41098
32003,Clark,Nevada,2266715,1391,61.36633851,32003,Clark,671243,29613.03031
32005,Douglas,Nevada,48905,1,2.044780697,32005,Douglas,8816,18026.78663
32007,Elko,Nevada,52778,10,18.94728864,32007,Elko,12918,24476.10747
32009,Esmeralda,Nevada,873,0,0,32009,Esmeralda,124,14203.89462
32011,Eureka,Nevada,2029,0,0,32011,Eureka,191,9413.504189
32013,Humboldt,Nevada,16831,4,23.76567049,32013,Humboldt,2791,16582.49658
32015,Lander,Nevada,5532,1,18.07664497,32015,Lander,1350,24403.47072
32017,Lincoln,Nevada,5183,0,0,32017,Lincoln,681,13139.10862
32019,Lyon,Nevada,57510,7,12.17179621,32019,Lyon,12266,21328.46461
32021,Mineral,Nevada,4505,0,0,32021,Mineral,1503,33362.93008
32023,Nye,Nevada,46523,15,32.2421168,32023,Nye,9156,19680.5881
32027,Pershing,Nevada,6725,0,0,32027,Pershing,2361,35107.80669
32029,Storey,Nevada,4123,0,0,32029,Storey,197,4778.074218
32031,Washoe,Nevada,471519,159,33.72080446,32031,Washoe,128178,27184.05833
32033,White Pine,Nevada,9580,1,10.43841336,32033,White Pine,1776,18538.62213
32510,Carson City,Nevada,55916,8,14.30717505,32510,Carson City,17441,31191.43
33001,Belknap,New Hampshire,61303,4,6.524966152,33001,Belknap,17508,28559.77685
33003,Carroll,New Hampshire,48910,2,4.089143324,33003,Carroll,12304,25156.40973
33005,Cheshire,New Hampshire,76085,3,3.942958533,33005,Cheshire,19089,25089.04515
33007,Coos,New Hampshire,31563,0,0,33007,Coos,8341,26426.51206
33009,Grafton,New Hampshire,89886,1,1.112520303,33009,Grafton,23354,25981.79917
33011,Hillsborough,New Hampshire,417025,289,69.30040165,33011,Hillsborough,121573,29152.44889
33013,Merrimack,New Hampshire,151391,23,15.19244869,33013,Merrimack,40280,26606.60145
33015,Rockingham,New Hampshire,309769,103,33.2505835,33015,Rockingham,84642,27324.23193
33017,Strafford,New Hampshire,130633,13,9.951543638,33017,Strafford,37116,28412.42259
33019,Sullivan,New Hampshire,43146,1,2.317711955,33019,Sullivan,11891,27559.91285
34001,Atlantic,New Jersey,263670,256,97.0910608,34001,Atlantic,91788,34811.69644
34003,Bergen,New Jersey,932202,2045,219.3730543,34003,Bergen,326525,35027.2795
34005,Burlington,New Jersey,445349,499,112.0469564,34005,Burlington,141872,31856.36433
34007,Camden,New Jersey,506471,612,120.8361387,34007,Camden,169517,33470.22831
34009,Cape May,New Jersey,92039,97,105.3901064,34009,Cape May,30511,33150.07768
34011,Cumberland,New Jersey,149527,160,107.0040862,34011,Cumberland,52840,35338.09947
34013,Essex,New Jersey,798975,2128,266.3412497,34013,Essex,291824,36524.7974
34015,Gloucester,New Jersey,291636,228,78.1796486,34015,Gloucester,91632,31419.9893
34017,Hudson,New Jersey,672391,1517,225.6127759,34017,Hudson,238646,35492.14668
34019,Hunterdon,New Jersey,124371,125,100.5057449,34019,Hunterdon,34702,27902.00288
34021,Mercer,New Jersey,367430,636,173.0941948,34021,Mercer,111477,30339.65653
34023,Middlesex,New Jersey,825062,1429,173.199105,34023,Middlesex,275803,33428.15449
34025,Monmouth,New Jersey,618795,868,140.2726266,34025,Monmouth,223671,36146.21967
34027,Morris,New Jersey,491845,830,168.7523508,34027,Morris,165862,33722.41255
34029,Ocean,New Jersey,607186,1049,172.7641942,34029,Ocean,215999,35573.77805
34031,Passaic,New Jersey,501826,1254,249.8874112,34031,Passaic,193557,38570.54039
34033,Salem,New Jersey,62385,88,141.0595496,34033,Salem,18584,29789.21215
34035,Somerset,New Jersey,328934,577,175.4151289,34035,Somerset,98247,29868.30185
34037,Sussex,New Jersey,140488,197,140.2254997,34037,Sussex,45639,32486.04863
34039,Union,New Jersey,556341,1356,243.7354069,34039,Union,196497,35319.52526
34041,Warren,New Jersey,105267,171,162.4440708,34041,Warren,32145,30536.63541
35001,Bernalillo,New Mexico,679121,177,26.06310216,35001,Bernalillo,197256,29045.78124
35003,Catron,New Mexico,3527,1,28.35270768,35003,Catron,530,15026.93507
35005,Chaves,New Mexico,64615,12,18.57153912,35005,Chaves,24728,38269.75161
35006,Cibola,New Mexico,26675,21,78.72539831,35006,Cibola,9347,35040.29991
35007,Colfax,New Mexico,11941,1,8.374507998,35007,Colfax,2806,23498.86944
35009,Curry,New Mexico,48954,6,12.25640397,35009,Curry,15396,31449.93259
35011,De Baca,New Mexico,1748,0,0,35011,De Baca,755,43192.21968
35013,Dona Ana,New Mexico,218195,55,25.20681042,35013,Dona Ana,76839,35215.74738
35015,Eddy,New Mexico,58460,11,18.81628464,35015,Eddy,19276,32972.97297
35017,Grant,New Mexico,26998,2,7.407956145,35017,Grant,9894,36647.15905
35019,Guadalupe,New Mexico,4300,1,23.25581395,35019,Guadalupe,1375,31976.74419
35021,Harding,New Mexico,625,0,0,35021,Harding,103,16480
35023,Hidalgo,New Mexico,4198,2,47.64173416,35023,Hidalgo,1339,31896.14102
35025,Lea,New Mexico,71070,24,33.76952301,35025,Lea,22978,32331.50415
35027,Lincoln,New Mexico,19572,3,15.32801962,35027,Lincoln,6600,33721.64316
35028,Los Alamos,New Mexico,19369,0,0,35028,Los Alamos,4587,23682.17254
35029,Luna,New Mexico,23709,7,29.52465309,35029,Luna,8014,33801.50998
35031,McKinley,New Mexico,71367,257,360.1104152,35031,McKinley,33328,46699.45493
35033,Mora,New Mexico,4521,0,0,35033,Mora,986,21809.33422
35035,Otero,New Mexico,67490,13,19.26211291,35035,Otero,17130,25381.53801
35037,Quay,New Mexico,8253,2,24.23361202,35037,Quay,2564,31067.49061
35039,Rio Arriba,New Mexico,38921,13,33.40099175,35039,Rio Arriba,13353,34307.95714
35041,Roosevelt,New Mexico,18500,4,21.62162162,35041,Roosevelt,6228,33664.86486
35043,Sandoval,New Mexico,146748,42,28.62049227,35043,Sandoval,45050,30698.88516
35045,San Juan,New Mexico,123958,199,160.5382468,35045,San Juan,52461,42321.5928
35047,San Miguel,New Mexico,27277,0,0,35047,San Miguel,7662,28089.5993
35049,Santa Fe,New Mexico,150358,6,3.990476064,35049,Santa Fe,40271,26783.41026
35051,Sierra,New Mexico,10791,1,9.266981744,35051,Sierra,2495,23121.11945
35053,Socorro,New Mexico,16637,6,36.06419427,35053,Socorro,4752,28562.84186
35055,Taos,New Mexico,32723,4,12.22381811,35055,Taos,7287,22268.74064
35057,Torrance,New Mexico,15461,1,6.467886941,35057,Torrance,3331,21544.5314
35059,Union,New Mexico,4059,2,49.27322,35059,Union,933,22985.95713
35061,Valencia,New Mexico,76688,4,5.215939912,35061,Valencia,24060,31373.87857
36001,Albany,New York,305506,134,43.86165902,36001,Albany,79420,25996.21611
36003,Allegany,New York,46091,4,8.678483869,36003,Allegany,10902,23653.20778
36005,Bronx,New York,1418207,4952,349.1732871,36005,Bronx,553117,39001.14722
36007,Broome,New York,190488,85,44.62223342,36007,Broome,59296,31128.47003
36009,Cattaraugus,New York,76117,8,10.51013571,36009,Cattaraugus,19417,25509.41314
36011,Cayuga,New York,76576,2,2.611784371,36011,Cayuga,20651,26967.97952
36013,Chautauqua,New York,126903,9,7.092030921,36013,Chautauqua,29741,23436.01018
36015,Chemung,New York,83456,5,5.991180982,36015,Chemung,26845,32166.65069
36017,Chenango,New York,47207,7,14.82830936,36017,Chenango,11907,25222.95422
36019,Clinton,New York,80485,5,6.212337703,36019,Clinton,22943,28505.93278
36021,Columbia,New York,59461,47,79.0434066,36021,Columbia,14041,23613.79728
36023,Cortland,New York,47581,1,2.101679242,36023,Cortland,13569,28517.68563
36025,Delaware,New York,44135,5,11.32887731,36025,Delaware,10245,23212.8696
36027,Dutchess,New York,294218,156,53.02190892,36027,Dutchess,85482,29053.96679
36029,Erie,New York,918702,693,75.43251239,36029,Erie,271310,29531.88303
36031,Essex,New York,36885,14,37.95580859,36031,Essex,7832,21233.56378
36033,Franklin,New York,50022,1,1.999120387,36033,Franklin,12239,24467.23442
36035,Fulton,New York,53383,28,52.45115486,36035,Fulton,16758,31392.01618
36037,Genesee,New York,57280,6,10.47486034,36037,Genesee,16743,29230.09777
36039,Greene,New York,47188,18,38.14529118,36039,Greene,11130,23586.50504
36041,Hamilton,New York,4416,1,22.64492754,36041,Hamilton,1105,25022.64493
36043,Herkimer,New York,61319,10,16.30815897,36043,Herkimer,17616,28728.45284
36045,Jefferson,New York,109834,1,0.910464883,36045,Jefferson,27473,25013.20174
36047,Kings,New York,2559903,7330,286.3389746,36047,Kings,963672,37644.86389
36049,Lewis,New York,26296,5,19.01429875,36049,Lewis,7412,28186.79647
36051,Livingston,New York,62914,8,12.71577073,36051,Livingston,14516,23072.766
36053,Madison,New York,70941,17,23.96357537,36053,Madison,16984,23941.02141
36055,Monroe,New York,741770,289,38.96086388,36055,Monroe,193746,26119.41707
36057,Montgomery,New York,49221,9,18.28487841,36057,Montgomery,15172,30824.24169
36059,Nassau,New York,1356924,2201,162.2051051,36059,Nassau,550940,40602.12657
36061,New York,New York,1628706,3178,195.1242275,36061,New York,596334,36613.97453
36063,Niagara,New York,209281,101,48.26047276,36063,Niagara,60061,28698.73519
36065,Oneida,New York,228671,123,53.78906814,36065,Oneida,69636,30452.48414
36067,Onondaga,New York,460528,205,44.51412292,36067,Onondaga,143714,31206.35445
36069,Ontario,New York,109777,35,31.88281698,36069,Ontario,26432,24077.90339
36071,Orange,New York,384940,498,129.370811,36071,Orange,146219,37984.88076
36073,Orleans,New York,40352,55,136.3005551,36073,Orleans,10655,26405.13481
36075,Oswego,New York,117124,3,2.561387931,36075,Oswego,34956,29845.29217
36077,Otsego,New York,59493,5,8.404350092,36077,Otsego,13425,22565.68
36079,Putnam,New York,98320,63,64.07648495,36079,Putnam,31777,32319.97559
36081,Queens,New York,2253858,7253,321.8037694,36081,Queens,904779,40143.56716
36083,Rensselaer,New York,158714,42,26.4626939,36083,Rensselaer,42135,26547.75256
36085,Richmond,New York,476143,1086,228.0827398,36085,Richmond,227585,47797.61542
36087,Rockland,New York,325789,509,156.2360915,36087,Rockland,119199,36587.79148
36089,St. Lawrence,New York,107740,4,3.712641544,36089,St. Lawrence,26587,24677.00019
36091,Saratoga,New York,229863,17,7.395709618,36091,Saratoga,62003,26973.89315
36093,Schenectady,New York,155299,48,30.90811918,36093,Schenectady,44064,28373.6534
36095,Schoharie,New York,30999,2,6.451821026,36095,Schoharie,6647,21442.62718
36097,Schuyler,New York,17807,0,0,36097,Schuyler,4364,24507.21626
36099,Seneca,New York,34016,3,8.819379116,36099,Seneca,7754,22795.15522
36101,Steuben,New York,95379,43,45.08329926,36101,Steuben,25561,26799.40029
36103,Suffolk,New York,1476601,2015,136.4620503,36103,Suffolk,569776,38586.99811
36105,Sullivan,New York,75432,48,63.63347121,36105,Sullivan,24840,32930.32135
36107,Tioga,New York,48203,25,51.86399187,36107,Tioga,14190,29438.00178
36109,Tompkins,New York,102180,0,0,36109,Tompkins,26871,26297.70992
36111,Ulster,New York,177573,95,53.4991243,36111,Ulster,43566,24534.13526
36113,Warren,New York,63944,33,51.6076567,36113,Warren,19090,29854.24747
36115,Washington,New York,61204,14,22.87432194,36115,Washington,16025,26182.92922
36117,Wayne,New York,89918,5,5.5606219,36117,Wayne,22104,24582.3973
36119,Westchester,New York,967506,1456,150.4900228,36119,Westchester,336689,34799.68083
36121,Wyoming,New York,39859,5,12.54421837,36121,Wyoming,10020,25138.61361
36123,Yates,New York,24913,7,28.09778028,36123,Yates,4471,17946.45366
37001,Alamance,North Carolina,169509,55,32.44665475,37001,Alamance,61903,36519.00489
37003,Alexander,North Carolina,37497,7,18.66816012,37003,Alexander,12774,34066.72534
37005,Alleghany,North Carolina,11137,0,0,37005,Alleghany,3767,33824.18964
37007,Anson,North Carolina,24446,6,24.54389266,37007,Anson,8468,34639.61384
37009,Ashe,North Carolina,27203,1,3.67606514,37009,Ashe,7621,28015.29243
37011,Avery,North Carolina,17557,0,0,37011,Avery,5553,31628.41032
37013,Beaufort,North Carolina,46994,25,53.19828063,37013,Beaufort,16121,34304.37928
37015,Bertie,North Carolina,18947,10,52.77880403,37015,Bertie,5475,28896.39521
37017,Bladen,North Carolina,32722,15,45.84071878,37017,Bladen,12133,37079.0294
37019,Brunswick,North Carolina,142820,27,18.90491528,37019,Brunswick,41118,28790.08542
37021,Buncombe,North Carolina,261191,82,31.39464989,37021,Buncombe,71015,27188.91539
37023,Burke,North Carolina,90485,42,46.41653313,37023,Burke,32001,35366.08278
37025,Cabarrus,North Carolina,216453,73,33.72556629,37025,Cabarrus,72323,33412.79631
37027,Caldwell,North Carolina,82178,18,21.90367252,37027,Caldwell,30392,36983.13417
37029,Camden,North Carolina,10867,3,27.60651514,37029,Camden,2207,20309.19297
37031,Carteret,North Carolina,69473,5,7.197040577,37031,Carteret,18539,26685.18705
37033,Caswell,North Carolina,22604,5,22.11997876,37033,Caswell,6639,29370.9078
37035,Catawba,North Carolina,159551,52,32.59145978,37035,Catawba,60653,38014.80404
37037,Chatham,North Carolina,74470,58,77.88371156,37037,Chatham,18211,24454.14261
37039,Cherokee,North Carolina,28612,12,41.94044457,37039,Cherokee,8781,30689.92031
37041,Chowan,North Carolina,13943,4,28.68823065,37041,Chowan,5296,37983.21739
37043,Clay,North Carolina,11231,2,17.80785326,37043,Clay,3486,31039.08824
37045,Cleveland,North Carolina,97947,65,66.36242049,37045,Cleveland,36816,37587.67497
37047,Columbus,North Carolina,55508,57,102.6879008,37047,Columbus,19242,34665.27347
37049,Craven,North Carolina,102139,39,38.18326007,37049,Craven,32145,31471.81782
37051,Cumberland,North Carolina,335509,77,22.95020402,37051,Cumberland,116118,34609.50377
37053,Currituck,North Carolina,27763,3,10.80574866,37053,Currituck,6320,22764.11051
37055,Dare,North Carolina,37009,3,8.106136345,37055,Dare,10060,27182.57721
37057,Davidson,North Carolina,167609,37,22.07518689,37057,Davidson,56254,33562.63685
37059,Davie,North Carolina,42846,6,14.00364095,37059,Davie,14938,34864.39808
37061,Duplin,North Carolina,58741,54,91.92897635,37061,Duplin,20962,35685.46671
37063,Durham,North Carolina,321488,95,29.55009207,37063,Durham,103313,32135.88065
37065,Edgecombe,North Carolina,51472,49,95.19738887,37065,Edgecombe,17608,34208.89027
37067,Forsyth,North Carolina,382295,103,26.94254437,37067,Forsyth,125590,32851.59366
37069,Franklin,North Carolina,69685,31,44.48590084,37069,Franklin,26480,37999.56949
37071,Gaston,North Carolina,224529,85,37.85702515,37071,Gaston,81942,36495.063
37073,Gates,North Carolina,11562,3,25.94706798,37073,Gates,2457,21250.64868
37075,Graham,North Carolina,8441,3,35.5408127,37075,Graham,2968,35161.7107
37077,Granville,North Carolina,60443,50,82.72256506,37077,Granville,19634,32483.49685
37079,Greene,North Carolina,21069,5,23.73154872,37079,Greene,7207,34206.65433
37081,Guilford,North Carolina,537174,185,34.4394926,37081,Guilford,160748,29924.75436
37083,Halifax,North Carolina,50010,19,37.99240152,37083,Halifax,18892,37776.44471
37085,Harnett,North Carolina,135976,54,39.71289051,37085,Harnett,42805,31479.81997
37087,Haywood,North Carolina,62317,31,49.74565528,37087,Haywood,17219,27631.30446
37089,Henderson,North Carolina,117417,64,54.50658763,37089,Henderson,33308,28367.2722
37091,Hertford,North Carolina,23677,30,126.7052414,37091,Hertford,6384,26962.87536
37093,Hoke,North Carolina,55234,18,32.58862295,37093,Hoke,19537,35371.32925
37095,Hyde,North Carolina,4937,5,101.2760786,37095,Hyde,1706,34555.39801
37097,Iredell,North Carolina,181806,32,17.60117928,37097,Iredell,61898,34046.18109
37099,Jackson,North Carolina,43938,7,15.9315399,37099,Jackson,12191,27745.9147
37101,Johnston,North Carolina,209339,57,27.22856228,37101,Johnston,75853,36234.52868
37103,Jones,North Carolina,9419,11,116.7852214,37103,Jones,2916,30958.7005
37105,Lee,North Carolina,61779,15,24.28009518,37105,Lee,20141,32601.69313
37107,Lenoir,North Carolina,55949,33,58.98228744,37107,Lenoir,20330,36336.66375
37109,Lincoln,North Carolina,86111,14,16.25808549,37109,Lincoln,30371,35269.5939
37111,McDowell,North Carolina,45756,27,59.0086546,37111,McDowell,17360,37940.3794
37113,Macon,North Carolina,35858,2,5.577555915,37113,Macon,9815,27371.85565
37115,Madison,North Carolina,21755,1,4.59664445,37115,Madison,6307,28991.03654
37117,Martin,North Carolina,22440,9,40.10695187,37117,Martin,7620,33957.21925
37119,Mecklenburg,North Carolina,1110356,356,32.06178919,37119,Mecklenburg,368329,33172.1538
37121,Mitchell,North Carolina,14964,3,20.04811548,37121,Mitchell,4779,31936.64796
37123,Montgomery,North Carolina,27173,32,117.7639569,37123,Montgomery,9045,33286.71843
37125,Moore,North Carolina,100880,33,32.71213323,37125,Moore,31722,31445.28152
37127,Nash,North Carolina,94298,41,43.47918302,37127,Nash,32682,34658.2112
37129,New Hanover,North Carolina,234473,32,13.64762681,37129,New Hanover,64577,27541.33738
37131,Northampton,North Carolina,19483,17,87.25555613,37131,Northampton,5934,30457.32177
37133,Onslow,North Carolina,197938,25,12.63021754,37133,Onslow,65255,32967.39383
37135,Orange,North Carolina,148476,55,37.04302379,37135,Orange,39406,26540.31628
37137,Pamlico,North Carolina,12726,2,15.7158573,37137,Pamlico,3471,27274.87034
37139,Pasquotank,North Carolina,39824,31,77.84250703,37139,Pasquotank,10706,26883.28646
37141,Pender,North Carolina,63060,7,11.10053917,37141,Pender,18749,29732.00127
37143,Perquimans,North Carolina,13463,3,22.28329496,37143,Perquimans,3569,26509.69323
37145,Person,North Carolina,39490,8,20.25829324,37145,Person,12184,30853.3806
37147,Pitt,North Carolina,180742,29,16.04497018,37147,Pitt,67103,37126.40117
37149,Polk,North Carolina,20724,11,53.07855626,37149,Polk,5049,24363.05732
37151,Randolph,North Carolina,143667,54,37.58691975,37151,Randolph,44680,31099.69582
37153,Richmond,North Carolina,44829,17,37.92188093,37153,Richmond,16470,36739.61052
37155,Robeson,North Carolina,130625,78,59.71291866,37155,Robeson,52256,40004.5933
37157,Rockingham,North Carolina,91010,14,15.38292495,37157,Rockingham,27690,30425.228
37159,Rowan,North Carolina,142088,102,71.78649851,37159,Rowan,51689,36378.16001
37161,Rutherford,North Carolina,67029,32,47.74053022,37161,Rutherford,21683,32348.6849
37163,Sampson,North Carolina,63531,28,44.07297225,37163,Sampson,23581,37117.31281
37165,Scotland,North Carolina,34823,15,43.07497918,37165,Scotland,12892,37021.50877
37167,Stanly,North Carolina,62806,56,89.16345572,37167,Stanly,24087,38351.43139
37169,Stokes,North Carolina,45591,4,8.773661468,37169,Stokes,15641,34307.20976
37171,Surry,North Carolina,71783,23,32.0410125,37171,Surry,28679,39952.35641
37173,Swain,North Carolina,14271,3,21.0216523,37173,Swain,5021,35183.23874
37175,Transylvania,North Carolina,34385,8,23.26595899,37175,Transylvania,8370,24342.0096
37177,Tyrrell,North Carolina,4016,3,74.70119522,37177,Tyrrell,1228,30577.68924
37179,Union,North Carolina,239859,59,24.59778453,37179,Union,79423,33112.37018
37181,Vance,North Carolina,44535,44,98.79869765,37181,Vance,15882,35661.839
37183,Wake,North Carolina,1111761,245,22.03711049,37183,Wake,391609,35224.20736
37185,Warren,North Carolina,19731,7,35.47716791,37185,Warren,5862,29709.59404
