FIPS,Admin2,Province_State,Population,Cumulative deaths by /30/20,cumulative_deaths_by_100k_pop,FIPS,Admin2,Cumulative confirmed cases by 03/09/2023,cumulative_confirmed_cases_by_100k_pop
28147,Walthall,Mississippi,14286,26,2.260062702,28147,Walthall,4689,32822.34355
28149,Warren,Mississippi,45381,50,2.042095943,28149,Warren,12825,28260.72585
28151,Washington,Mississippi,43909,79,2.255073545,28151,Washington,13015,29640.84812
28153,Wayne,Mississippi,20183,21,2.017233575,28153,Wayne,6967,34519.14978
28155,Webster,Mississippi,9689,13,2.127664396,28155,Webster,4069,41996.07803
28157,Wilkinson,Mississippi,8630,18,2.319261709,28157,Wilkinson,1943,22514.48436
28159,Winston,Mississippi,17955,19,2.024568191,28159,Winston,6747,37577.27652
28161,Yalobusha,Mississippi,12108,14,2.063055623,28161,Yalobusha,4831,39899.24017
28163,Yazoo,Mississippi,29690,33,2.045903742,28163,Yazoo,10078,33944.08892
29001,Adair,Missouri,25343,0,0,29001,Adair,6722,26524.08949
29003,Andrew,Missouri,17712,2,1.052762392,29003,Andrew,5665,31983.96567
29005,Atchison,Missouri,5143,0,0,29005,Atchison,1815,35290.68637
29007,Audrain,Missouri,25388,4,1.197431502,29007,Audrain,6866,27044.27288
29009,Barry,Missouri,35789,6,1.224401687,29009,Barry,7963,22249.85331
29011,Barton,Missouri,11754,0,0,29011,Barton,3371,28679.59843
29013,Bates,Missouri,16172,2,1.092266263,29013,Bates,4457,27559.98021
29015,Benton,Missouri,19443,3,1.188357979,29015,Benton,5499,28282.67243
29017,Bollinger,Missouri,12133,1,0.916031802,29017,Bollinger,3260,26868.87002
29019,Boone,Missouri,180463,10,0.743611827,29019,Boone,53197,29478.06476
29021,Buchanan,Missouri,87364,16,1.262787472,29021,Buchanan,29734,34034.6138
29023,Butler,Missouri,42478,7,1.216933979,29023,Butler,12433,29269.2688
29025,Caldwell,Missouri,9020,1,1.044793462,29025,Caldwell,2076,23015.52106
29027,Callaway,Missouri,44743,3,0.826396155,29027,Callaway,14439,32270.96976
29029,Camden,Missouri,46305,11,1.375764797,29029,Camden,10881,23498.54227
29031,Cape Girardeau,Missouri,78871,15,1.279173912,29031,Cape Girardeau,23434,29711.80789
29033,Carroll,Missouri,8679,2,1.362560307,29033,Carroll,2691,31005.87625
29035,Carter,Missouri,5982,1,1.223153591,29035,Carter,1761,29438.31494
29037,Cass,Missouri,105780,24,1.355807679,29037,Cass,30193,28543.20287
29039,Cedar,Missouri,14349,0,0,29039,Cedar,3751,26141.19451
29041,Chariton,Missouri,7426,0,0,29041,Chariton,1996,26878.53488
29043,Christian,Missouri,88595,6,0.830742038,29043,Christian,24975,28190.07845
29045,Clark,Missouri,6797,0,0,29045,Clark,1922,28277.18111
29047,Clay,Missouri,249948,41,1.214934191,29047,Clay,33549,13422.39186
29049,Clinton,Missouri,20387,0,0,29049,Clinton,5749,28199.34272
29051,Cole,Missouri,76745,14,1.261077945,29051,Cole,24120,31428.75757
29053,Cooper,Missouri,17709,2,1.052835958,29053,Cooper,4792,27059.68716
29055,Crawford,Missouri,23920,4,1.223298816,29055,Crawford,6579,27504.1806
29057,Dade,Missouri,7561,0,0,29057,Dade,1815,24004.76127
29059,Dallas,Missouri,16878,1,0.772679017,29059,Dallas,4697,27829.12667
29061,Daviess,Missouri,8278,1,1.082074578,29061,Daviess,2027,24486.59096
29063,DeKalb,Missouri,12547,2,1.202490098,29063,DeKalb,2551,20331.55336
29065,Dent,Missouri,15573,2,1.108657712,29065,Dent,3966,25467.15469
29067,Douglas,Missouri,13185,3,1.357041121,29067,Douglas,3059,23200.60675
29069,Dunklin,Missouri,29131,8,1.438734594,29069,Dunklin,9718,33359.65123
29071,Franklin,Missouri,103967,29,1.445502486,29071,Franklin,31433,30233.63183
29073,Gasconade,Missouri,14706,20,2.133535434,29073,Gasconade,4094,27838.97729
29075,Gentry,Missouri,6571,9,2.136611042,29075,Gentry,2690,40937.45244
29077,Greene,Missouri,293086,58,1.29643292,29077,Greene,84976,28993.53773
29079,Grundy,Missouri,9850,4,1.608623761,29079,Grundy,3140,31878.17259
29081,Harrison,Missouri,8352,1,1.078209514,29081,Harrison,2465,29513.88889
29083,Henry,Missouri,21824,5,1.360035651,29083,Henry,7064,32368.03519
29085,Hickory,Missouri,9544,3,1.497390824,29085,Hickory,2408,25230.51132
29087,Holt,Missouri,4403,1,1.356251315,29087,Holt,1314,29843.28867
29089,Howard,Missouri,10001,2,1.300986568,29089,Howard,2972,29717.0283
29091,Howell,Missouri,40117,3,0.873792806,29091,Howell,10995,27407.33355
29093,Iron,Missouri,10125,0,0,29093,Iron,2695,26617.28395
29095,Jackson,Missouri,703011,102,1.161638051,29095,Jackson,121175,17236.5724
29097,Jasper,Missouri,121328,53,1.640314831,29097,Jasper,40835,33656.6992
29099,Jefferson,Missouri,225081,59,1.418513176,29099,Jefferson,67882,30158.92057
29101,Johnson,Missouri,54062,4,0.869167883,29101,Johnson,14723,27233.54667
29103,Knox,Missouri,3959,1,1.402414498,29103,Knox,1189,30032.83657
29105,Laclede,Missouri,35723,4,1.049112068,29105,Laclede,9621,26932.22854
29107,Lafayette,Missouri,32708,2,0.786376007,29107,Lafayette,9250,28280.54299
29109,Lawrence,Missouri,38355,4,1.018238004,29109,Lawrence,9297,24239.34298
29111,Lewis,Missouri,9776,2,1.310868803,29111,Lewis,3365,34421.0311
29113,Lincoln,Missouri,59013,3,0.706173562,29113,Lincoln,18483,31320.21758
29115,Linn,Missouri,11920,1,0.923723745,29115,Linn,3167,26568.79195
29117,Livingston,Missouri,15227,1,0.817385652,29117,Livingston,4454,29250.67315
29119,McDonald,Missouri,22837,11,1.682753633,29119,McDonald,6205,27170.81928
29121,Macon,Missouri,15117,0,0,29121,Macon,4264,28206.65476
29123,Madison,Missouri,12088,1,0.917645549,29123,Madison,4264,35274.65255
29125,Maries,Missouri,8697,0,0,29125,Maries,1966,22605.49615
29127,Marion,Missouri,28530,14,1.690826264,29127,Marion,9802,34356.81739
29129,Mercer,Missouri,3617,0,0,29129,Mercer,903,24965.44097
29131,Miller,Missouri,25619,1,0.591437826,29131,Miller,7090,27674.77263
29133,Mississippi,Missouri,13180,3,1.357205844,29133,Mississippi,4425,33573.59636
29135,Moniteau,Missouri,16132,4,1.394371778,29135,Moniteau,4386,27188.19737
29137,Monroe,Missouri,8644,1,1.063285242,29137,Monroe,2509,29025.91393
29139,Montgomery,Missouri,11551,1,0.937380416,29139,Montgomery,3116,26976.01939
29141,Morgan,Missouri,20627,2,0.986593927,29141,Morgan,4920,23852.23251
29143,New Madrid,Missouri,17076,16,1.971733837,29143,New Madrid,6109,35775.35723
29145,Newton,Missouri,58236,15,1.410899722,29145,Newton,13831,23749.91414
29147,Nodaway,Missouri,22092,10,1.655764965,29147,Nodaway,7218,32672.46062
29149,Oregon,Missouri,10529,0,0,29149,Oregon,2432,23098.10998
29151,Osage,Missouri,13615,2,1.16701235,29151,Osage,3793,27858.97907
29153,Ozark,Missouri,9174,0,0,29153,Ozark,2035,22182.2542
29155,Pemiscot,Missouri,15805,10,1.8012055,29155,Pemiscot,3800,24043.02436
29157,Perry,Missouri,19136,7,1.563246878,29157,Perry,6336,33110.36789
29159,Pettis,Missouri,42339,12,1.45244065,29159,Pettis,14937,35279.52951
29161,Phelps,Missouri,44573,8,1.254018122,29161,Phelps,12903,28948.01786
29163,Pike,Missouri,18302,4,1.33956144,29163,Pike,5220,28521.47306
29165,Platte,Missouri,104418,10,0.981224629,29165,Platte,12814,12271.83053
29167,Polk,Missouri,32149,3,0.969953786,29167,Polk,9932,30893.65144
29169,Pulaski,Missouri,52607,5,0.977926468,29169,Pulaski,10785,20501.074
29171,Putnam,Missouri,4696,1,1.328271912,29171,Putnam,1177,25063.88416
29173,Ralls,Missouri,10309,0,0,29173,Ralls,2948,28596.3721
29175,Randolph,Missouri,24748,2,0.907489888,29175,Randolph,7202,29101.34152
29177,Ray,Missouri,23018,0,0,29177,Ray,6208,26970.19724
29179,Reynolds,Missouri,6270,0,0,29179,Reynolds,1392,22200.95694
29181,Ripley,Missouri,13288,0,0,29181,Ripley,3194,24036.72486
29183,St. Charles,Missouri,402022,120,1.474931426,29183,St. Charles,119652,29762.55031
29185,St. Clair,Missouri,9397,0,0,29185,St. Clair,2618,27859.9553
29186,Ste. Genevieve,Missouri,17894,1,0.747292567,29186,Ste. Genevieve,4846,27081.70336
29187,St. Francois,Missouri,67215,11,1.213926482,29187,St. Francois,23553,35041.28543
29189,St. Louis,Missouri,994205,810,1.911009076,29189,St. Louis,294789,29650.72596
29195,Saline,Missouri,22761,9,1.597051171,29195,Saline,7228,31756.07399
29197,Schuyler,Missouri,4660,0,0,29197,Schuyler,896,19227.46781
29199,Scotland,Missouri,4902,1,1.309626693,29199,Scotland,839,17115.46308
29201,Scott,Missouri,38280,17,1.647476992,29201,Scott,13875,36246.0815
29203,Shannon,Missouri,8166,1,1.087990624,29203,Shannon,1916,23463.13985
29205,Shelby,Missouri,5930,1,1.226945307,29205,Shelby,2075,34991.5683
29207,Stoddard,Missouri,29025,13,1.651171124,29207,Stoddard,7191,24775.1938
29209,Stone,Missouri,31952,4,1.097561944,29209,Stone,6942,21726.33951
29211,Sullivan,Missouri,6089,0,0,29211,Sullivan,2048,33634.42273
29213,Taney,Missouri,55928,31,1.743732405,29213,Taney,16064,28722.6434
29215,Texas,Missouri,25398,2,0.896230477,29215,Texas,5677,22352.15371
29217,Vernon,Missouri,20563,1,0.686913525,29217,Vernon,6150,29908.08734
29219,Warren,Missouri,35649,1,0.447952648,29219,Warren,9926,27843.69828
29221,Washington,Missouri,24730,10,1.606775884,29221,Washington,7086,28653.45734
29223,Wayne,Missouri,12873,0,0,29223,Wayne,2979,23141.45887
29225,Webster,Missouri,39592,5,1.101362563,29225,Webster,10347,26134.06749
29227,Worth,Missouri,2013,0,0,29227,Worth,559,27769.49826
29229,Wright,Missouri,18289,0,0,29229,Wright,4585,25069.71404
29510,St. Louis City,Missouri,300576,229,1.881881182,29510,St. Louis City,76241,25364.96593
30001,Beaverhead,Montana,9453,1,1.024430342,30001,Beaverhead,2469,26118.69248
30003,Big Horn,Montana,13319,22,2.217951062,30003,Big Horn,5861,44004.80517
30005,Blaine,Montana,6681,0,0,30005,Blaine,2590,38766.6517
30007,Broadwater,Montana,6237,0,0,30007,Broadwater,1545,24771.52477
30009,Carbon,Montana,10725,0,0,30009,Carbon,2465,22983.68298
30011,Carter,Montana,1252,0,0,30011,Carter,291,23242.8115
30013,Cascade,Montana,81366,5,0.788527038,30013,Cascade,30042,36922.0559
30015,Chouteau,Montana,5635,0,0,30015,Chouteau,1360,24134.87134
30017,Custer,Montana,11402,2,1.244048959,30017,Custer,3518,30854.2361
30019,Daniels,Montana,1690,0,0,30019,Daniels,485,28698.22485
30021,Dawson,Montana,8613,1,1.064845553,30021,Dawson,2767,32125.85626
30023,Deer Lodge,Montana,9140,0,0,30023,Deer Lodge,3255,35612.69147
30025,Fallon,Montana,2846,0,0,30025,Fallon,798,28039.35348
30027,Fergus,Montana,11050,1,0.956637722,30027,Fergus,2966,26841.62896
30029,Flathead,Montana,103806,19,1.262531144,30029,Flathead,33849,32607.94174
30031,Gallatin,Montana,114434,4,0.543504913,30031,Gallatin,41596,36349.33674
30033,Garfield,Montana,1258,0,0,30033,Garfield,251,19952.30525
30035,Glacier,Montana,13753,1,0.861602557,30035,Glacier,4730,34392.49618
30037,Golden Valley,Montana,821,0,0,30037,Golden Valley,178,21680.87698
30039,Granite,Montana,3379,0,0,30039,Granite,672,19887.54069
30041,Hill,Montana,16484,3,1.260058649,30041,Hill,5400,32759.03907
30043,Jefferson,Montana,12221,0,0,30043,Jefferson,3149,25767.12217
30045,Judith Basin,Montana,2007,0,0,30045,Judith Basin,283,14100.64773
30047,Lake,Montana,30458,1,0.516298618,30047,Lake,8334,27362.26935
30049,Lewis and Clark,Montana,69432,3,0.635561579,30049,Lewis and Clark,21851,31471.07962
30051,Liberty,Montana,2337,0,0,30051,Liberty,528,22593.06804
30053,Lincoln,Montana,19980,3,1.176525771,30053,Lincoln,5632,28188.18819
30055,McCone,Montana,1664,0,0,30055,McCone,452,27163.46154
30057,Madison,Montana,8600,1,1.065501549,30057,Madison,2392,27813.95349
30059,Meagher,Montana,1862,2,2.031050319,30059,Meagher,597,32062.2986
30061,Mineral,Montana,4397,0,0,30061,Mineral,1367,31089.37912
30063,Missoula,Montana,119600,3,0.399390075,30063,Missoula,34011,28437.29097
30065,Musselshell,Montana,4633,1,1.3341377,30065,Musselshell,1107,23893.80531
30067,Park,Montana,16606,0,0,30067,Park,5132,30904.49235
30069,Petroleum,Montana,487,0,0,30069,Petroleum,45,9240.246407
30071,Phillips,Montana,3954,0,0,30071,Phillips,1146,28983.30804
30073,Pondera,Montana,5911,0,0,30073,Pondera,1477,24987.31179
30075,Powder River,Montana,1682,0,0,30075,Powder River,418,24851.36742
30077,Powell,Montana,6890,0,0,30077,Powell,2218,32191.582
30079,Prairie,Montana,1077,0,0,30079,Prairie,292,27112.34912
30081,Ravalli,Montana,43806,2,0.659496397,30081,Ravalli,8512,19431.12816
30083,Richland,Montana,10803,2,1.267485619,30083,Richland,3014,27899.6575
30085,Roosevelt,Montana,11004,5,1.657419423,30085,Roosevelt,4013,36468.55689
30087,Rosebud,Montana,8937,19,2.327561843,30087,Rosebud,3112,34821.52848
30089,Sanders,Montana,12113,1,0.916748283,30089,Sanders,2435,20102.36936
30091,Sheridan,Montana,3309,0,0,30091,Sheridan,917,27712.29979
30093,Silver Bow,Montana,34915,0,0,30093,Silver Bow,9930,28440.49835
30095,Stillwater,Montana,9642,2,1.316862869,30095,Stillwater,1731,17952.70691
30097,Sweet Grass,Montana,3737,1,1.427476902,30097,Sweet Grass,911,24377.84319
30099,Teton,Montana,6147,0,0,30099,Teton,1539,25036.60322
30101,Toole,Montana,4736,6,2.102739557,30101,Toole,1411,29793.07432
30103,Treasure,Montana,696,0,0,30103,Treasure,148,21264.36782
30105,Valley,Montana,7396,0,0,30105,Valley,2164,29259.05895
30107,Wheatland,Montana,2126,1,1.67243674,30107,Wheatland,459,21589.84008
30109,Wibaux,Montana,969,0,0,30109,Wibaux,246,25386.9969
30111,Yellowstone,Montana,161300,68,1.624874545,30111,Yellowstone,51325,31819.59082
31001,Adams,Nebraska,31363,12,1.582763648,31001,Adams,7830,24965.72394
31003,Antelope,Nebraska,6298,1,1.200797344,31003,Antelope,1295,20562.0832
31005,Arthur,Nebraska,463,0,0,31005,Arthur,34,7343.412527
31007,Banner,Nebraska,745,0,0,31007,Banner,104,13959.73154
31009,Blaine,Nebraska,465,0,0,31009,Blaine,76,16344.08602
31011,Boone,Nebraska,5192,0,0,31011,Boone,1285,24749.61479
31013,Box Butte,Nebraska,10783,1,0.967260395,31013,Box Butte,2524,23407.21506
31015,Boyd,Nebraska,1919,0,0,31015,Boyd,485,25273.57999
31017,Brown,Nebraska,2955,0,0,31017,Brown,655,22165.82064
31019,Buffalo,Nebraska,49659,6,1.082153281,31019,Buffalo,14323,28842.70726
31021,Burt,Nebraska,6459,0,0,31021,Burt,1546,23935.59375
31023,Butler,Nebraska,8016,1,1.096042291,31023,Butler,2320,28942.11577
31025,Cass,Nebraska,26248,2,0.881933778,31025,Cass,7291,27777.35447
31027,Cedar,Nebraska,8402,0,0,31027,Cedar,1759,20935.49155
31029,Chase,Nebraska,3924,0,0,31029,Chase,891,22706.42202
31031,Cherry,Nebraska,5689,4,1.847024058,31031,Cherry,637,11197.04693
31033,Cheyenne,Nebraska,8910,0,0,31033,Cheyenne,2403,26969.69697
31035,Clay,Nebraska,6203,0,0,31035,Clay,1740,28050.94309
31037,Colfax,Nebraska,10709,5,1.669221086,31037,Colfax,2972,27752.35783
31039,Cuming,Nebraska,8846,0,0,31039,Cuming,2046,23129.0979
31041,Custer,Nebraska,10777,4,1.569562108,31041,Custer,2397,22241.81126
31043,Dakota,Nebraska,20026,43,2.331874244,31043,Dakota,7991,39903.12594
31045,Dawes,Nebraska,8589,0,0,31045,Dawes,1512,17603.91198
31047,Dawson,Nebraska,23595,13,1.741123371,31047,Dawson,5975,25323.16169
31049,Deuel,Nebraska,1794,0,0,31049,Deuel,360,20066.88963
31051,Dixon,Nebraska,5636,2,1.550059011,31051,Dixon,1405,24929.02768
31053,Dodge,Nebraska,36565,12,1.516115668,31053,Dodge,12048,32949.54191
31055,Douglas,Nebraska,571327,193,1.52867256,31055,Douglas,179702,31453.44085
31057,Dundy,Nebraska,1693,1,1.771343042,31057,Dundy,410,24217.36562
31059,Fillmore,Nebraska,5462,1,1.262648304,31059,Fillmore,1319,24148.66349
31061,Franklin,Nebraska,2979,0,0,31061,Franklin,509,17086.27056
31063,Frontier,Nebraska,2627,0,0,31063,Frontier,621,23639.13209
31065,Furnas,Nebraska,4676,2,1.631155493,31065,Furnas,1327,28378.95637
31067,Gage,Nebraska,21513,5,1.366269027,31067,Gage,4614,21447.49686
31069,Garden,Nebraska,1837,0,0,31069,Garden,486,26456.17855
31071,Garfield,Nebraska,1969,0,0,31071,Garfield,469,23819.19756
31073,Gosper,Nebraska,1990,0,0,31073,Gosper,452,22713.56784
31075,Grant,Nebraska,623,0,0,31075,Grant,114,18298.55538
31077,Greeley,Nebraska,2356,0,0,31077,Greeley,470,19949.06621
31079,Hall,Nebraska,61353,47,1.884262054,31079,Hall,19550,31864.78249
31081,Hamilton,Nebraska,9324,12,2.109578981,31081,Hamilton,2851,30577.00558
31083,Harlan,Nebraska,3380,0,0,31083,Harlan,395,11686.39053
31085,Hayes,Nebraska,922,0,0,31085,Hayes,109,11822.12581
31087,Hitchcock,Nebraska,2762,0,0,31087,Hitchcock,636,23026.79218
31089,Holt,Nebraska,10067,1,0.997099931,31089,Holt,2615,25975.96106
31091,Hooker,Nebraska,682,1,2.166215625,31091,Hooker,129,18914.95601
31093,Howard,Nebraska,6445,5,1.889747083,31093,Howard,1341,20806.827
31095,Jefferson,Nebraska,7046,0,0,31095,Jefferson,1434,20351.97275
31097,Johnson,Nebraska,5071,0,0,31097,Johnson,945,18635.37764
31099,Kearney,Nebraska,6495,0,0,31099,Kearney,1422,21893.76443
31101,Keith,Nebraska,8034,0,0,31101,Keith,1796,22354.99129
31103,Keya Paha,Nebraska,806,0,0,31103,Keya Paha,136,16873.44913
31105,Kimball,Nebraska,3632,0,0,31105,Kimball,832,22907.48899
31107,Knox,Nebraska,8332,0,0,31107,Knox,1969,23631.78108
31109,Lancaster,Nebraska,319090,24,0.876298048,31109,Lancaster,94771,29700.39801
31111,Lincoln,Nebraska,34914,4,1.059060384,31111,Lincoln,10809,30958.92765
31113,Logan,Nebraska,748,0,0,31113,Logan,164,21925.13369
31115,Loup,Nebraska,664,0,0,31115,Loup,92,13855.42169
31117,McPherson,Nebraska,494,0,0,31117,McPherson,77,15587.04453
31119,Madison,Nebraska,35099,5,1.153675261,31119,Madison,11571,32966.75119
31121,Merrick,Nebraska,7755,1,1.110418198,31121,Merrick,2076,26769.82592
31123,Morrill,Nebraska,4642,0,0,31123,Morrill,1351,29103.83455
31125,Nance,Nebraska,3519,0,0,31125,Nance,898,25518.61324
31127,Nemaha,Nebraska,6972,0,0,31127,Nemaha,1597,22905.90935
31129,Nuckolls,Nebraska,4148,0,0,31129,Nuckolls,1104,26615.23626
31131,Otoe,Nebraska,16012,1,0.795554419,31131,Otoe,3903,24375.4684
31133,Pawnee,Nebraska,2613,0,0,31133,Pawnee,520,19900.49751
31135,Perkins,Nebraska,2891,10,2.538951908,31135,Perkins,579,20027.67209
31137,Phelps,Nebraska,9034,0,0,31137,Phelps,2783,30805.84459
31139,Pierce,Nebraska,7148,8,2.048905443,31139,Pierce,1541,21558.4779
31141,Platte,Nebraska,33470,4,1.077404279,31141,Platte,10382,31018.82283
31143,Polk,Nebraska,5213,1,1.282912275,31143,Polk,1382,26510.64646
31145,Red Willow,Nebraska,10724,0,0,31145,Red Willow,2707,25242.44685
31147,Richardson,Nebraska,7865,1,1.104301273,31147,Richardson,2285,29052.76542
31149,Rock,Nebraska,1357,1,1.867420152,31149,Rock,194,14296.24171
31151,Saline,Nebraska,14224,2,1.148008252,31151,Saline,4452,31299.2126
31153,Sarpy,Nebraska,187196,16,0.931823418,31153,Sarpy,58879,31453.12934
31155,Saunders,Nebraska,21578,3,1.143110066,31155,Saunders,5594,25924.55279
31157,Scotts Bluff,Nebraska,35618,8,1.351420457,31157,Scotts Bluff,11443,32127.01443
31159,Seward,Nebraska,17284,3,1.239476997,31159,Seward,3759,21748.43786
31161,Sheridan,Nebraska,5246,0,0,31161,Sheridan,1145,21826.15326
31163,Sherman,Nebraska,3001,2,1.823764,31163,Sherman,688,22925.69144
31165,Sioux,Nebraska,1166,0,0,31165,Sioux,82,7032.590051
31167,Stanton,Nebraska,5920,0,0,31167,Stanton,757,12787.16216
31169,Thayer,Nebraska,5003,0,0,31169,Thayer,1298,25944.43334
31171,Thomas,Nebraska,722,0,0,31171,Thomas,113,15650.96953
31173,Thurston,Nebraska,7224,4,1.743282254,31173,Thurston,2146,29706.53378
31175,Valley,Nebraska,4158,0,0,31175,Valley,875,21043.77104
31177,Washington,Nebraska,20729,4,1.28548164,31177,Washington,5492,26494.28337
31179,Wayne,Nebraska,9385,0,0,31179,Wayne,2142,22823.65477
31181,Webster,Nebraska,3487,0,0,31181,Webster,851,24404.93261
31183,Wheeler,Nebraska,783,0,0,31183,Wheeler,139,17752.23499
31185,York,Nebraska,13679,2,1.164975646,31185,York,4726,34549.30916
32001,Churchill,Nevada,24909,3,1.080764962,32001,Churchill,7624,30607.41098
32003,Clark,Nevada,2266715,1391,1.787930211,32003,Clark,671243,29613.03031
32005,Douglas,Nevada,48905,1,0.310646737,32005,Douglas,8816,18026.78663
32007,Elko,Nevada,52778,10,1.277547071,32007,Elko,12918,24476.10747
32009,Esmeralda,Nevada,873,0,0,32009,Esmeralda,124,14203.89462
32011,Eureka,Nevada,2029,0,0,32011,Eureka,191,9413.504189
32013,Humboldt,Nevada,16831,4,1.375950071,32013,Humboldt,2791,16582.49658
32015,Lander,Nevada,5532,1,1.257117828,32015,Lander,1350,24403.47072
32017,Lincoln,Nevada,5183,0,0,32017,Lincoln,681,13139.10862
32019,Lyon,Nevada,57510,7,1.085354672,32019,Lyon,12266,21328.46461
32021,Mineral,Nevada,4505,0,0,32021,Mineral,1503,33362.93008
32023,Nye,Nevada,46523,15,1.508423547,32023,Nye,9156,19680.5881
32027,Pershing,Nevada,6725,0,0,32027,Pershing,2361,35107.80669
32029,Storey,Nevada,4123,0,0,32029,Storey,197,4778.074218
32031,Washoe,Nevada,471519,159,1.527897927,32031,Washoe,128178,27184.05833
32033,White Pine,Nevada,9580,1,1.018634491,32033,White Pine,1776,18538.62213
32510,Carson City,Nevada,55916,8,1.155553891,32510,Carson City,17441,31191.43
33001,Belknap,New Hampshire,61303,4,0.814578263,33001,Belknap,17508,28559.77685
33003,Carroll,New Hampshire,48910,2,0.611632333,33003,Carroll,12304,25156.40973
33005,Cheshire,New Hampshire,76085,3,0.59582221,33005,Cheshire,19089,25089.04515
33007,Coos,New Hampshire,31563,0,0,33007,Coos,8341,26426.51206
33009,Grafton,New Hampshire,89886,1,0.046307945,33009,Grafton,23354,25981.79917
33011,Hillsborough,New Hampshire,417025,289,1.840735752,33011,Hillsborough,121573,29152.44889
33013,Merrimack,New Hampshire,151391,23,1.181627778,33013,Merrimack,40280,26606.60145
33015,Rockingham,New Hampshire,309769,103,1.521799271,33015,Rockingham,84642,27324.23193
33017,Strafford,New Hampshire,130633,13,0.997890452,33017,Strafford,37116,28412.42259
33019,Sullivan,New Hampshire,43146,1,0.365059461,33019,Sullivan,11891,27559.91285
34001,Atlantic,New Jersey,263670,256,1.987179246,34001,Atlantic,91788,34811.69644
34003,Bergen,New Jersey,932202,2045,2.341183282,34003,Bergen,326525,35027.2795
34005,Burlington,New Jersey,445349,499,2.049400064,34005,Burlington,141872,31856.36433
34007,Camden,New Jersey,506471,612,2.082196839,34007,Camden,169517,33470.22831
34009,Cape May,New Jersey,92039,97,2.022799843,34009,Cape May,30511,33150.07768
34011,Cumberland,New Jersey,149527,160,2.029400363,34011,Cumberland,52840,35338.09947
34013,Essex,New Jersey,798975,2128,2.425438433,34013,Essex,291824,36524.7974
34015,Gloucester,New Jersey,291636,228,1.893093714,34015,Gloucester,91632,31419.9893
34017,Hudson,New Jersey,672391,1517,2.353363689,34017,Hudson,238646,35492.14668
34019,Hunterdon,New Jersey,124371,125,2.002190887,34019,Hunterdon,34702,27902.00288
34021,Mercer,New Jersey,367430,636,2.238282503,34021,Mercer,111477,30339.65653
34023,Middlesex,New Jersey,825062,1429,2.238545643,34023,Middlesex,275803,33428.15449
34025,Monmouth,New Jersey,618795,868,2.146972929,34025,Monmouth,223671,36146.21967
34027,Morris,New Jersey,491845,830,2.227249831,34027,Morris,165862,33722.41255
34029,Ocean,New Jersey,607186,1049,2.237453739,34029,Ocean,215999,35573.77805
34031,Passaic,New Jersey,501826,1254,2.397744378,34031,Passaic,193557,38570.54039
34033,Salem,New Jersey,62385,88,2.149402493,34033,Salem,18584,29789.21215
34035,Somerset,New Jersey,328934,577,2.244067047,34035,Somerset,98247,29868.30185
34037,Sussex,New Jersey,140488,197,2.146826996,34037,Sussex,45639,32486.04863
34039,Union,New Jersey,556341,1356,2.386918623,34039,Union,196497,35319.52526
34041,Warren,New Jersey,105267,171,2.210703864,34041,Warren,32145,30536.63541
35001,Bernalillo,New Mexico,679121,177,1.416026106,35001,Bernalillo,197256,29045.78124
35003,Catron,New Mexico,3527,1,1.45259454,35003,Catron,530,15026.93507
35005,Chaves,New Mexico,64615,12,1.268847897,35005,Chaves,24728,38269.75161
35006,Cibola,New Mexico,26675,21,1.896114867,35006,Cibola,9347,35040.29991
35007,Colfax,New Mexico,11941,1,0.922959302,35007,Colfax,2806,23498.86944
35009,Curry,New Mexico,48954,6,1.088363067,35009,Curry,15396,31449.93259
35011,De Baca,New Mexico,1748,0,0,35011,De Baca,755,43192.21968
35013,Dona Ana,New Mexico,218195,55,1.401517895,35013,Dona Ana,76839,35215.74738
35015,Eddy,New Mexico,58460,11,1.274533874,35015,Eddy,19276,32972.97297
35017,Grant,New Mexico,26998,2,0.869698403,35017,Grant,9894,36647.15905
35019,Guadalupe,New Mexico,4300,1,1.366531544,35019,Guadalupe,1375,31976.74419
35021,Harding,New Mexico,625,0,0,35021,Harding,103,16480
35023,Hidalgo,New Mexico,4198,2,1.677987561,35023,Hidalgo,1339,31896.14102
35025,Lea,New Mexico,71070,24,1.528524926,35025,Lea,22978,32331.50415
35027,Lincoln,New Mexico,19572,3,1.185486048,35027,Lincoln,6600,33721.64316
35028,Los Alamos,New Mexico,19369,0,0,35028,Los Alamos,4587,23682.17254
35029,Luna,New Mexico,23709,7,1.470184803,35029,Luna,8014,33801.50998
35031,McKinley,New Mexico,71367,257,2.556435682,35031,McKinley,33328,46699.45493
35033,Mora,New Mexico,4521,0,0,35033,Mora,986,21809.33422
35035,Otero,New Mexico,67490,13,1.284703924,35035,Otero,17130,25381.53801
35037,Quay,New Mexico,8253,2,1.384418151,35037,Quay,2564,31067.49061
35039,Rio Arriba,New Mexico,38921,13,1.523759362,35039,Rio Arriba,13353,34307.95714
35041,Roosevelt,New Mexico,18500,4,1.334888263,35041,Roosevelt,6228,33664.86486
35043,Sandoval,New Mexico,146748,42,1.456677099,35043,Sandoval,45050,30698.88516
35045,San Juan,New Mexico,123958,199,2.205578516,35045,San Juan,52461,42321.5928
35047,San Miguel,New Mexico,27277,0,0,35047,San Miguel,7662,28089.5993
35049,Santa Fe,New Mexico,150358,6,0.60102471,35049,Santa Fe,40271,26783.41026
